Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Sigi Biromaru,Pombewe Dusun 3,Pombewe Dusun 3,Health,Health,Completed,Medical servicee,43380,43380,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Sigi Biromaru,"Kampung Berkah, Dusun Paneki, Desa Ponbeve,","Kampung Berkah, Dusun Paneki, Desa Ponbeve, Kec. Sigi Biromaru, Kab, Sigi",Health,Health,Completed,Medical servicee,43394,43394,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Marawola,Marawola,Marawola,Health,Health,Completed,Medical servicee,43380,43380,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Palu,Mantikulore,Kawatuna,Kawatuna,Health,Health,Completed,Medical servicee,43380,43380,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Palu,Mantikulore,Kawatuna,Kawatuna,Health,Health,Completed,Medical servicee,43381,43381,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Palu,Mantikulore,Rujab Walikota palu,Rujab Walikota palu,Health,Health,Completed,Medical servicee,43383,43383,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Lindu,Lindu,Lindu,Health,Health,Completed,Medical servicee,,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Lindu,"Desa Tomado,","Desa Tomado, Kec. Lindu, Kab, Sigi",Health,Health,Completed,Medical servicee,43394,43394,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Kulawi Selatan,Gimpu,Gimpu,Health,Health,Completed,Medical servicee,43390,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Kulawi,Kulawi,Kulawi,Health,Health,Completed,Medical servicee,43381,43381,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Dolo Selatan,Rogo,Desa Rogo,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Dolo,dolo,Dolo,Health,Health,Completed,Medical servicee,43382,43382,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Dolo,Desa Rongo,Desa Rongo Kec. Dolo,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Buol,Banawa Tengah,Desa Salubomba,"Desa Salubomba, Kec. Banawa Tengah, Donggala",Health,Health,Completed,Medical servicee,43386,43386,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Donggala,Banawa,Loli Oge,Loli Oge,Health,Health,Completed,Medical servicee,43380,43380,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Donggala,Balaesang,Balaesang,Balaesang,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Donggala,Balaesang,Balaesang,Balaesang,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Donggala,Balaesang,Desa Ketong,"Desa Ketong, Balaesang",Health,Health,Completed,Medical servicee,43389,43389,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Donggala,Balaesang,Desa Manimbaya,"Desa Manimbaya kec. Balaesang Tanjung, Donggala",Health,Health,Completed,Medical servicee,43390,43390,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus FK Universitas Hasanudin,,Academia,Sigi,Balaesang,Labean,,Health,Health,Completed,Medical servicee,43391,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TBM Calcaneus TNI,,Government,Sigi,Sirenja,Lende,,Health,Health,Completed,Medical servicee,43391,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Team relawan Medis St. Maria,,National NGOs,Donggala,Sindue Tobata,Oti,Oti dan Alindau,Health,Health,Completed,Medical servicee,43383,43383,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Team relawan Medis St. Maria,,National NGOs,Sigi,Sigi Biromaru,Jono Oge,Jono Oge dan Sidera,Health,Health,Completed,Medical servicee,43384,43384,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Team relawan Medis St. Maria,,National NGOs,Sigi,Kulawi,Boladangko,Desa Boladangko,Health,Health,Completed,Medical servicee,43387,43387,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Team relawan Medis St. Maria,,National NGOs,Sigi,Kulawi,Sungku,Desa Sungku,Health,Health,Completed,Medical servicee,43387,43387,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Team relawan Medis St. Maria,,National NGOs,Sigi,Kulawi,Sungku,"Desa sungku,",Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Team relawan Medis St. Maria,,National NGOs,Sigi,Kulawi,Sungku,Desa Sungku,Health,Health,Completed,Medical servicee,43388,43388,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,Tim Universitas Diponogoro,,Academia,Sigi,Sigi Biromaru,Sibowi,Desa Sibowi Kec. Sigi,Health,Health,Completed,Medical servicee,43383,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,TNI,,Government,Palu,Mantikulore,Kelurahan Tanamodindi,SMKS PGRI PALU,Education,TLS,Completed,TLS Set up,43395,,,,Children,,,
07 Nov -13 Nov 2018,TRL,,National NGOs,Sigi,Marawola,Dolo Barat,"PKM Kaleke, Dolo Barat",Health,Health,Completed,Medical servicee,43383,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,United Tractor (UT),,Private Sector,Palu,Palu Selatan,Lasoani,SMPN 7 Palu,Education,TLS,Completed,TLS Set up,43382,,,,Children,,,
07 Nov -13 Nov 2018,United Tractor (UT),,Private Sector,Palu,Mantikulore,Kawatuna,SD dan SDN Inp. 1 Kawatuna,Education,TLS,Completed,TLS Set up,43382,,,,Children,,,
07 Nov -13 Nov 2018,WP,,National NGOs,Palu,Tawaeli,Baiya,Baiya,Health,Health,Completed,Medical servicee,43389,43389,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,WP,,National NGOs,Palu,Tawaeli,Panau,Mpanau,Health,Health,Completed,Medical servicee,43389,43389,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,WP,,National NGOs,Donggala,Sirenja,,,Health,Health,Completed,Medical servicee,43384,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,WP,,National NGOs,Donggala,Sirenja,,,Health,Health,Completed,Medical servicee,43385,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,WP,,National NGOs,Donggala,Sirenja,,,Health,Health,Completed,Medical servicee,43386,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,WP,,National NGOs,Donggala,Sirenja,,,Health,Health,Completed,Medical servicee,43387,,,,IDP and Affected Population,,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Buluri,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Donggala Kodi,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Tipo,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Watusampu,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Silae,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Kabonena,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Buluri,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Donggala Kodi,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Tipo,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Watusampu,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Silae,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Kabonena,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan Boya,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Lambara,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Panau,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan Boya,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Lambara,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Panau,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Sindue,Lero,SDN 16 Sindue,Education,TLS Set up,Ongoing,TLS Set up,43401,,,,Children,,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Sigi Biromaru,Sidera,SD Inpres Sidera,Education,TLS Set up,Ongoing,TLS Set up,43401,,,,Children,,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Olobaru,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi Selatan,Olobaru,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Maesa,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Loji,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Bantaya,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Maesa,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Loji,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Parigi Moutong,Parigi,Bantaya,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Taipa,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Pajeko,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Taipa,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Kayumalue Pajeko,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Baru,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Lere,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Ujuna,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Siranindi,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Kamonji,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Baru,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Lere,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Ujuna,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Siranindi,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Kamonji,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Padende,SDN Padende,Education,TLS Set up,Ongoing,TLS Set up,43401,,,,Children,,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Padende,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Sibedi,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Baliase,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Padende,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Sibedi,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Baliase,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Labuan,Lelea,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Labuan,Lelea,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Biromaru,Jono Oge,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Biromaru,Loru,,Education,Educatiion in Emergency,Ongoing,"Temporary School, Teachers Training",43405,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Biromaru,Jono Oge,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,children,100,,
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Biromaru,Loru,,WASH,Water provision & Hygiene Practice,Ongoing,Water distribution to IDPs camp,43380,43554,,,household,100 HH,,
07 Nov -13 Nov 2018,Yayasan Fondasi Hidup (FH Indonesia),,National NGOs,Sigi,Sigi Biromaru,Jono Oge,Pos HGU (Jono Oge village refugees),Protection,BNT/CBA,Planned,BNT/CBA,43405,43496,,,Family,700,,
07 Nov -13 Nov 2018,Yayasan Fondasi Hidup (FH Indonesia),,National NGOs,Sigi,Sigi Biromaru,Jono Oge,Pos HGU (Jono Oge village refugees),Protection,BNT/CBA,Planned,BNT/CBA,43497,43585,,,Family,700,,
07 Nov -13 Nov 2018,Yayasan Fondasi Hidup (FH Indonesia) & Pelkesi,,National NGOs,Sigi,Sigi Biromaru,Pombewe,"Dusun 3 Pombewe village, land belong to Drs. Ambo Dalle",Health,Klinik sementara,Planned,Provide health clinic and medical service,43770,43524,,,People,500,,
07 Nov -13 Nov 2018,Yayasan Fondasi Hidup (FH Indonesia) & Pelkesi,,National NGOs,Donggala,Balaesang Tanjung,Walandano,Walandano,Health,Klinik sementara,Planned,Temporary health clinic and medical service,43405,43524,,,People,500,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Tatanga,Pengau,Panti Nurul Huda,Protection,Child Protection,Ongoing,"PFA & PSS, CFS activities (Set up CFS)",43390,,,,Children,51,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Tanambulava,Desa Sibalaya Selatan,Kantor Desa Sibalaya Selatan,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43396,43396,,,Children,55,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Tanambulava,SIBALAYA SELATAN,Kantor Desa Sibaya Selatan,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43388,43388,,,Children,25,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Tanambulava,Sibalaya Utara,Pasar Sibalaya Utara,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43396,43396,,,Children,66,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Tanambulava,SIBALAYA SELATAN,Kantor Desa Sibaya Selatan,Protection,Child Protection,Ongoing,"PFA & PSS, CFS activities (Set up CFS)",43386,,,,Children,44,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Sigi,Tanambulava,Sibayala Utara,Pasar Sibalaya Utara,Protection,Child Protection,Ongoing,"PFA & PSS, CFS activities (Set up CFS)",43390,,,,Children,19,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Lapangan Lero Induk,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43389,43389,,,Children,46,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Lero induk,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43395,43395,,,Children,87,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Posko Lero Induk,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43386,43386,,,Children,56,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero,Posko Lero Induk,Protection,Child Protection,Ongoing,"PFA & PSS, CFS activities (Set up CFS)",43385,,,,Children,24,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Donggala,Sindue,Lero Tatari,Posko SMPN 2 Lero Tatari,Protection,Child Protection,Ongoing,"PFA & PSS, CFS activities (Set up CFS)",43386,,,,Children,86,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Birobulli Selatan,Posko Mess TNI AU,Posko MESS TNI AU,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43395,43395,,,Children,27,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Mamboro,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43396,43396,,,Children,18,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Mamboro,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43397,43397,,,Children,24,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Posko Mamboro,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43392,43392,,,Children,38,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Posko Mamboro,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43395,43395,,,Children,54,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Utara,Mamboro,Posko pengungsi mamboro,Protection,Child Protection,Ongoing,"PFA & PSS, CFS activities (Set up CFS)",43382,,,,Children,42,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,Posko Kuburan Cina Boya,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43391,43391,,,Children,81,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,Posko Lapangan Koramil,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43389,43389,,,Children,37,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobuli Utara,Posko Lapangan Koramil,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43391,43391,,,Children,27,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobulli Selatan,Lap. Komplek TNI AU - Jl Dewi Sartika,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43388,43388,,,Children,10,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Birobulli Selatan,Lap. Komplek TNI AU - Jl Dewi Sartika,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43390,43390,,,Children,29,,
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Palu Selatan,Petobo,Petobo,Protection,Child Protection,Completed,"PFA & PSS, CFS activities",43398,43398,,,Children,42,,
