Camp_Name,governorate,district,coordinates_latitude,coordinates_longitude,site_ssid,site_sub_ssid,red_flag_level,number_of_red_flags,site_active,site_typology,date,Risk_level,Risk_score,shelter_types/type,shelter_types/info,shelter_types/tent,shelter_types/unfinished_building,shelter_types/abandoned_building,shelter_types/improvised_shelter,shelter_types/prefab,shelter_types/school,shelter_types/religious,shelter_types/Private,shelter_types/Publicic,shelter_types/military,shelter_types/open_air,shelter_types/Others,Other_shelter_type,hh/total_families,hh/total_families_confirm,background/date_first_occupied,background/district_aoo,background/males_0_4,background/females_0_4,background/males_5_17,background/females_5_17,background/males_18_59,background/females_18_59,background/males_60_over,background/females_60_over,background/hh_ages/total_population,background/hh_ages/total_population_confirm,vulnerabilities_groups/F_HoH,vulnerabilities_groups/Child_HoH,vulnerabilities_groups/unaccompanied,vulnerabilities_groups/ppl_physical_dis,vulnerabilities_groups/ppl_mental_dis,vulnerabilities_groups/preg_or_lac,vulnerabilities_groups/ppl_chronic_disease,vulnerabilities_groups/elderly_at_risk,vulnerabilities_groups/widow,social_cohesion/tension,social_cohesion/owner,social_cohesion/whatform,social_cohesion/whatarrangement,social_cohesion/eviction,social_cohesion/evict_when,social_cohesion/intentions,social_cohesion/goverNorate_move,social_cohesion/leadership,social_cohesion/leadership_structure_who,social_cohesion/leadership_structure_who/elder_religious_leaders,social_cohesion/leadership_structure_who/camp_committee,social_cohesion/leadership_structure_who/local_auth,social_cohesion/leadership_structure_who/Other,social_cohesion/leadership_structure_who/None,social_cohesion/leadership_structure_Other,physical_environment/chemicals,physical_environment/mines,physical_environment/hazardous_site,physical_environment/electric,physical_environment/elec_concerns,physical_environment/elec_concerns/No_electricity,physical_environment/elec_concerns/poor_wiring,physical_environment/elec_concerns/low_uncovered_points,physical_environment/elec_concerns/points_near_water,physical_environment/elec_concerns/overloaded_circuits,physical_environment/elec_concerns/Non,physical_environment/elec_concerns/Other,physical_environment/elec_concerns_Others,physical_environment/fire_equipment,physical_environment/fire_equipment/fire_extinguishers,physical_environment/fire_equipment/fire_blankets,physical_environment/fire_equipment/sand_buckets,physical_environment/fire_equipment/smoke_detectors,physical_environment/fire_equipment/None,physical_environment/fire_equipment/Other,physical_environment/fire_equipment_Others,physical_environment/dis_access,wash/water_access,wash/water qual,wash/water_infas,wash/water_amount,wash/water_amount_figure,showers/ind_hh_showers,showers/womenshower,showers/menshower,showers/mixedshower,showers/Nonfunctionalshowers,latrines/ind_hh_latrines,latrines/womenlatrine,latrines/menlatrine,latrines/mixedlatrine,latrines/Nonfunctionallatrines,l_s_protection/showers_lock,l_s_protection/showers_light,l_s_protection/latrines_lock,l_s_protection/latrines_light,sanitation/soap,sanitation/functional_taps,sanitation/drinking,sanitation/drinking/illegal,sanitation/drinking/treatment_plant,sanitation/drinking/trucking,sanitation/drinking/broken_pipe,sanitation/drinking/natural_source,sanitation/drinking/Publicic_well,sanitation/drinking/municipality,sanitation/drinking/purchase,sanitation/drinking/Private_well,sanitation/drinking/borehole,sanitation/drinking/None,sanitation/flooding,sanitation/open_def,sanitation/septic_tank,sanitation/wastefrequency,physical_conditions/person_hazards,physical_conditions/falling_hazards,physical_conditions/elements,physical_conditions/damage,physical_conditions/overcrowding,physical_conditions/window_damage,physical_conditions/door_damage,physical_conditions/roof_damage,physical_conditions/structure_injury_risk,nfi_shelter/cleaning_material,nfi_shelter/winter_season,nfi_shelter/w_nfi,nfi_shelter/summer_season,nfi_shelter/s_nfi,nfi_shelter/tool_kit,nfi_items/nfi_availability,nfi_items/blankets,nfi_items/mattress,nfi_items/water_container,nfi_items/oven,nfi_items/kitchen_nfi,nfi_items/hygiene,nfi_items/feminine,nfi_items/Other_nfi_items,nfi_Other/Other_specify,health/health_services,health/health_services_preg,health/access_difficulty,health/difficulty_type,health/difficulty_type/healthcare_cost,health/difficulty_type/unqualified_staff_hospital,health/difficulty_type/unqualified_staff_pharmacy,health/difficulty_type/unable_purchase_meds_at_pharm,health/difficulty_type/language_barrier,health/difficulty_type/refused_treatment,health/difficulty_type/No_medicine_hospital,health/difficulty_type/No_medicine_pharm,health/difficulty_type/No_medicine_pharmacy,health/difficulty_type/No_transport,health/difficulty_type/No_offered_treatment_pharmacy,health/difficulty_type/No_offered_treatment_hospital,health/difficulty_type/civ_docs_problems,health/difficulty_type/No_referral_pharmacy,health/difficulty_type/pharmacy_closed,health/difficulty_type/distance_to_treatmentcenter,health/difficulty_type/Other,health/pyschosocial_support/trauma_support,health/pyschosocial_support/gbv_support,health/ilness_type,health/ilness_type/diarrhoea,health/ilness_type/cholera,health/ilness_type/typhoid,health/ilness_type/hepatitis_A_E,health/ilness_type/soil_transmitted_helminths,health/ilness_type/skin_disease,health/ilness_type/Other,health/ilness_type/No illness,food_security/food_access,food_security/food_assistance_freq,food_security/food_assistance_type,food_security/food_assistance_type/dry_ration,food_security/food_assistance_type/wet_feeding,food_security/food_assistance_type/ready_to_eat_box,food_security/food_assistance_type/cash,food_security/food_assistance_type/voucher,food_security/main_concern,food_security/main_concern/main_concern1,food_security/main_concern/main_concern2,food_security/main_concern/main_concern3,food_security/main_concern/main_concern4,food_security/main_concern/main_concern5,food_security/main_concern/main_concern6,food_security/main_concern/main_concern7,food_security/main_concern/main_concern8,food_security/main_concern/main_concern9,food_security/Other_concern,food_security/food_storage,protection/security_incidents,protection/security_by_whom,protection/security_by_whom/host_comm,protection/security_by_whom/armed_forces,protection/security_by_whom/local_auth,protection/security_by_whom/Other,protection/security_by_whom/choose_Not_answer,protection/security_by_whom_Other,protection/security_nearby,protection/security_menboys,protection/security_womengirls,protection/safety_m_b,protection/safety_m_b/in_shelters,protection/safety_m_b/specific_areas_in_the_camp,protection/safety_m_b/water_point,protection/safety_m_b/latrines,protection/safety_m_b/bathing,protection/safety_m_b/market,protection/safety_m_b/school,protection/safety_m_b/health_centre,protection/safety_m_b/feeding_distribution_centre,protection/safety_m_b/None,protection/safety_m_b/Other,protection/safety_m_b/chose_Not_answer,protection/safety_w_g,protection/safety_w_g/in_shelters,protection/safety_w_g/specific_areas_in_the_camp,protection/safety_w_g/water_point,protection/safety_w_g/latrines,protection/safety_w_g/bathing,protection/safety_w_g/market,protection/safety_w_g/school,protection/safety_w_g/health_centre,protection/safety_w_g/feeding_distribution_centre,protection/safety_w_g/None,protection/safety_w_g/Other,protection/safety_w_g/chose_Not_answer,protection/reg_MoDM,protection/civil_documents,livelihoods/income,education/formal_education,education/Nonformal_education,education/pfa_pss,education/teachers,education/teacher_number,Needs/priority_needs,Needs/priority_needs/documentation,Needs/priority_needs/education,Needs/priority_needs/employment,Needs/priority_needs/Food,Needs/priority_needs/language,Needs/priority_needs/Medical_care,Needs/priority_needs/Psychosocial_Support,Needs/priority_needs/shelter_support,Needs/priority_needs/Water,Needs/priority_needs/registration,Needs/priority_needs/Sanitation,Needs/priority_needs/vocational_training,Needs/priority_needs/footwear,Needs/priority_needs/clothing,Needs/priority_needs/summerization,Needs/priority_needs/Other,Needs/Other_priority_needs,
Husseiniyat AL-Sadiq Al-Ameen,Najaf,Najaf,32.151039,44.322672,IQ1701-0053,IQ1701-0053-173,Level 2,6,Yes,Collective shelter,2/13/17,Medium Risk ,47,Religious 6,  ,0,0,0,0,0,0,6,0,0,0,0,0,,6,Yes,10/6/14,Najaf,3,3,6,5,6,6,2,1,32,Yes,0,0,0,2,0,0,0,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,None,No,No,No,No,Yes,No,,No,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 50% & 75%,No,,0,0,0,1,0,0,0,0,3,0,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,6,Purchasing water from retailer,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Medium,Medium,btw 50% & 75%,more 75%,Yes,btw 50% & 75%,btw 50% & 75%,more 75%,Medium,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,rechargable fan,No,,btw 50% & 75%,btw 25% & 50%,btw 50% & 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Diarrhoea,Yes,No,No,No,No,No,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,No,btw 50% & 75%,Yes,No,No,No,,Summerization Kits,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,
Mawkib Khidam Al- Zahraa,Najaf,Najaf,32.150667,44.322789,IQ1701-0053,IQ1701-0053-172,Level 2,7,Yes,Collective shelter,2/13/17,High Risk,70,Religious 5,  ,0,0,0,0,0,0,5,0,0,0,0,0,,5,Yes,25/06/2014,Telafar,3,2,4,3,5,5,2,1,25,Yes,0,1,0,0,0,1,0,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,None,No,No,No,No,Yes,No,,No,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 50% & 75%,No,,0,0,0,1,0,0,0,0,2,1,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,6,"Treatement plant, Purchasing water from retailer",No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Medium,No,more 75%,more 75%,Yes,more 75%,less 25%,more 75%,Severe,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 25% & 50%,rechargable fan,No,,more 75%,btw 50% & 75%,more 75%,btw 50% & 75%,more 75%,btw 50% & 75%,btw 50% & 75%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Skin diseases,No,No,No,No,No,Yes,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,Yes,btw 50% & 75%,Yes,No,No,No,,"Civil documentation, Employment, Summerization Kits",Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,
Mawkib Khidam Fatimah,Najaf,Najaf,32.150475,44.322762,IQ1701-0053,IQ1701-0053-171,Level 1,3,Yes,Collective shelter,2/13/17,Medium Risk,53,Religious 6,  ,0,0,0,0,0,0,6,0,0,0,0,0,,6,Yes,7/7/14,Telafar,3,3,5,4,6,6,1,1,29,Yes,0,0,0,0,0,0,0,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,2,0,0,0,0,3,1,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,7,"Treatement plant, Purchasing water from retailer",No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Minor,Minor,btw 25% & 50%,less 25%,Yes,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,Minor,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 25% & 50%,rechargable fan,No,,more 75%,btw 50% & 75%,btw 25% & 50%,btw 50% & 75%,btw 25% & 50%,btw 50% & 75%,btw 50% & 75%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Hepatitis A/E,No,No,No,Yes,No,No,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,Yes,btw 25% & 50%,Yes,No,No,No,,"Civil documentation, Employment, Summerization Kits",Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,
Mawkib Fatimah bent Asad ,Najaf,Najaf,32.14811,44.323534,IQ1701-0053,IQ1701-0053-170,Level 1,3,Yes,Collective shelter,2/13/17,Medium Risk,49,Religious 5,  ,0,0,0,0,0,0,5,0,0,0,0,0,,5,Yes,5/7/14,Telafar,2,3,3,3,5,5,0,0,21,Yes,0,0,0,0,0,0,0,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Poor wiring,No,Yes,No,No,No,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,1,0,0,0,0,2,0,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,5,"Treatement plant, Purchasing water from retailer",No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Minor,Minor,btw 25% & 50%,btw 25% & 50%,Yes,btw 25% & 50%,btw 25% & 50%,btw 50% & 75%,Minor,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 25% & 50%,rechargable fan,No,,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Skin diseases,No,No,No,No,No,Yes,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,Yes,btw 25% & 50%,Yes,No,No,No,,"Civil documentation, Summerization Kits",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,
Mawkib Azeez AL-Zahraa,Najaf,Najaf,32.147194,44.323759,IQ1701-0053,IQ1701-0053-169,Level 1,3,Yes,Collective shelter,2/13/17,Medium Risk,53,Religious 5,  ,0,0,0,0,0,0,5,0,0,0,0,0,,5,Yes,30/06/2014,Telafar,2,3,4,3,5,5,1,0,23,Yes,0,0,0,0,0,0,1,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,2,0,0,0,0,3,1,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,7,"Treatement plant, Purchasing water from retailer",No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Minor,Minor,less 25%,less 25%,Yes,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,Minor,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 25% & 50%,rechargable fan,No,,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Diarrhoea,Yes,No,No,No,No,No,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,Yes,btw 25% & 50%,Yes,No,No,No,,"Civil documentation, Summerization Kits",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,
Mawkib Wafaa AL- Abbas,Najaf,Najaf,32.146259,44.324257,IQ1701-0053,IQ1701-0053-168,Level 2,7,Yes,Collective shelter,2/13/17,Medium Risk,57,Religious 5,  ,0,0,0,0,0,0,5,0,0,0,0,0,,5,Yes,24/07/2014,Telafar,1,1,6,4,5,5,0,0,22,Yes,1,3,0,1,0,0,0,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 50% & 75%,"Poor wiring, Low and uncovered electrical points",No,Yes,Yes,No,No,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,1,0,0,0,0,3,0,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,5,"Illegal extension of water pipes, Purchasing water from retailer",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Minor,Minor,btw 25% & 50%,btw 50% & 75%,Yes,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,None,Yes,,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,less 25%,,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Skin diseases,No,No,No,No,No,Yes,No,No,Yes,Every month,Dry food ration,Yes,No,No,No,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,No,btw 25% & 50%,Yes,No,No,No,,"Shelter Support, Vocational training, Summerization Kits",No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,,
Mawkib Ansar AL-Hussein,Najaf,Najaf,32.145382,44.324662,IQ1701-0053,IQ1701-0053-167,Level 1,3,Yes,Collective shelter,2/12/17,Medium Risk,53,Religious 5,  ,0,0,0,0,0,0,5,0,0,0,0,0,,5,Yes,1/7/14,Telafar,0,0,6,4,6,5,0,0,21,Yes,0,0,0,0,0,0,1,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 50% & 75%,"Poor wiring, Low and uncovered electrical points",No,Yes,Yes,No,No,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,1,0,0,0,0,3,1,Yes,more 75%,Yes,btw 50% & 75%,Yes,5,"Illegal extension of water pipes, Purchasing water from retailer",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,More than a month,No,No,less 25%,less 25%,No,less 25%,less 25%,less 25%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,coolbox,Yes,,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,btw 50% & 75%,btw 25% & 50%,less 25%,less 25%,,No,Yes,Yes,"No medicine available at public health clinic, Public health clinic did not provide referral",No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Skin diseases,No,No,No,No,No,Yes,No,No,Yes,Every week,Dry food ration,Yes,No,No,No,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,No,btw 25% & 50%,Yes,No,No,No,,"Employment, Registration, Vocational training",No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,
Husseiniyat Um Al Baneen,Najaf,Najaf,32.145587,44.324448,IQ1701-0053,IQ1701-0053-166,Level 2,5,Yes,Collective shelter,2/12/17,Medium Risk ,57,Religious 12,  ,0,0,0,0,0,0,12,0,0,0,0,0,,12,Yes,2/7/14,Telafar,2,1,10,8,15,13,1,2,52,Yes,2,0,0,2,0,0,0,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Poor wiring,No,Yes,No,No,No,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 50% & 75%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,2,0,0,0,0,4,0,Yes,btw 50% & 75%,Yes,btw 50% & 75%,Yes,8,"Illegal extension of water pipes, Purchasing water from retailer",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Minor,Minor,btw 25% & 50%,btw 25% & 50%,Yes,less 25%,less 25%,btw 25% & 50%,Medium,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 25% & 50%,Both items,No,,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,btw 50% & 75%,btw 25% & 50%,less 25%,less 25%,,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Skin diseases,No,No,No,No,No,Yes,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,No,btw 25% & 50%,Yes,No,No,No,,"Employment, Vocational training, Summerization Kits",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,,
Mawkib Shabab AL-Sajjad,Najaf,Najaf,32.144505,44.324905,IQ1701-0053,IQ1701-0053-165,Level 1,3,Yes,Collective shelter,2/8/17,High Risk,66,Religious 10,  ,0,0,0,0,0,0,10,0,0,0,0,0,,10,Yes,15/07/2014,Telafar,6,5,13,12,10,10,4,5,65,Yes,0,0,0,5,0,0,0,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Electrical points near water sources,No,No,No,Yes,No,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,6,1,0,0,0,8,1,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,17,"Illegal extension of water pipes, Purchasing water from retailer",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,Minor,Minor,btw 25% & 50%,btw 25% & 50%,Yes,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,Minor,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 25% & 50%,rechargable fan,No,,btw 50% & 75%,btw 25% & 50%,btw 50% & 75%,btw 25% & 50%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Skin diseases,No,No,No,No,No,Yes,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,Yes,btw 25% & 50%,Yes,No,No,No,,"Civil documentation, Summerization Kits",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,
Mawkib AL-Sadah Al-Sawafi,Najaf,Najaf,32.144209,44.324969,IQ1701-0053,IQ1701-0053-164,Level 1,3,Yes,Collective shelter,2/8/17,Medium Risk,52,Religious 5,  ,0,0,0,0,0,0,5,0,0,0,0,0,,5,Yes,10/7/14,Telafar,4,3,5,6,5,5,2,1,31,Yes,0,0,0,0,0,0,1,0,0,No,Private,"Yes, oral agreement",Free of charge,Yes,More than 3 months,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,None,No,No,No,No,Yes,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,0,0,2,0,0,0,0,3,1,Yes,btw 25% & 50%,Yes,btw 25% & 50%,Yes,8,"Water trucking, Purchasing water from retailer",No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,More than a month,No,No,btw 25% & 50%,btw 25% & 50%,Yes,less 25%,btw 25% & 50%,btw 25% & 50%,No,Yes,btw 25% & 50%,Kerosene Heater,btw 25% & 50%,rechargable fan,No,,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,less 25%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Skin diseases,No,No,No,No,No,Yes,No,No,Yes,Every month,Voucher,No,No,No,No,Yes,"Lack of availability of food in the markets, No income to purchase enough food",No,No,No,Yes,No,Yes,No,No,No,,No,No,,No,No,No,No,No,,No,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,None,No,No,No,No     ,No,No,No,No,No,Yes,No,No,btw 50% & 75%,Yes,btw 25% & 50%,Yes,No,No,No,,"Civil documentation, Summerization Kits",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,
